ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
23810,JB140548,02/04/2018 01:36:00 AM,117XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0524,005,34,53,01A,1172100,1827003,2018,02/11/2018 03:57:41 PM,41.68073915,-87.645661144,"(41.68073915, -87.645661144)"
23811,JB141441,02/05/2018 01:10:00 AM,118XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0532,005,9,53,01A,1179707,1826280,2018,02/12/2018 03:49:14 PM,41.678585145,-87.617837834,"(41.678585145, -87.617837834)"
23812,JB142661,02/06/2018 04:10:00 AM,062XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0712,007,16,68,01A,1169720,1863456,2018,02/13/2018 03:58:53 PM,41.78082323,-87.653318937,"(41.78082323, -87.653318937)"
23813,JB143932,02/07/2018 09:23:00 AM,014XX S KENNETH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1011,010,24,29,01A,1146951,1892767,2018,02/14/2018 03:52:17 PM,41.861720639,-87.736048391,"(41.861720639, -87.736048391)"
23814,JB143932,02/07/2018 09:23:00 AM,014XX S KENNETH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1011,010,24,29,01A,1146951,1892767,2018,02/14/2018 03:52:17 PM,41.861720639,-87.736048391,"(41.861720639, -87.736048391)"
23815,JB145915,02/08/2018 08:43:00 PM,006XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1532,015,28,25,01A,1141583,1903680,2018,02/15/2018 03:50:23 PM,41.891768093,-87.755483944,"(41.891768093, -87.755483944)"
23834,JB160133,02/22/2018 09:22:00 AM,027XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1031,010,22,30,01A,1151152,1885454,2018,03/01/2018 03:54:55 PM,41.841571637,-87.720818596,"(41.841571637, -87.720818596)"
23835,JB161360,02/22/2018 03:35:00 PM,112XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,0531,005,9,49,01A,1180913,1830483,2018,03/01/2018 03:54:55 PM,41.690091209,-87.61329487,"(41.690091209, -87.61329487)"
23836,JB161698,02/22/2018 06:39:00 PM,070XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0733,007,17,68,01A,1170861,1858101,2018,03/01/2018 03:54:55 PM,41.766103626,-87.64929197,"(41.766103626, -87.64929197)"
23838,JB163448,02/24/2018 08:23:00 AM,066XX S MINERVA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0321,003,5,42,01A,1185025,1861230,2018,03/03/2018 03:54:43 PM,41.774369057,-87.597278237,"(41.774369057, -87.597278237)"
23839,JB164209,02/24/2018 09:32:00 PM,087XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,6,44,01A,1178677,1847115,2018,03/03/2018 03:54:43 PM,41.735782636,-87.62097712,"(41.735782636, -87.62097712)"
23840,JB164227,02/24/2018 10:21:00 PM,011XX W 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0724,007,16,68,01A,1169618,1861691,2018,03/03/2018 03:54:43 PM,41.77598207,-87.653744026,"(41.77598207, -87.653744026)"
23841,JB164505,02/25/2018 03:56:00 AM,000XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1513,015,29,25,01A,1137161,1899725,2018,03/04/2018 03:57:39 PM,41.880995627,-87.771819255,"(41.880995627, -87.771819255)"
23842,JB165428,02/25/2018 11:32:00 PM,080XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0623,006,6,44,01A,1178549,1851687,2018,03/04/2018 03:57:39 PM,41.748331657,-87.621307469,"(41.748331657, -87.621307469)"
23843,JB166417,02/26/2018 07:04:00 PM,000XX E 118TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0532,005,9,53,01A,1178559,1826735,2018,03/05/2018 03:57:45 PM,41.679859817,-87.622026174,"(41.679859817, -87.622026174)"
23844,JB169855,03/01/2018 03:17:00 PM,084XX S BRANDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0424,004,10,46,01A,1198945,1849712,2018,03/08/2018 03:55:51 PM,41.742424658,-87.546637154,"(41.742424658, -87.546637154)"
23845,JB170826,03/02/2018 12:02:00 PM,035XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,11,59,01A,1166244,1881332,2018,03/09/2018 03:55:02 PM,41.829951756,-87.665553441,"(41.829951756, -87.665553441)"
23769,JB110419,01/09/2018 08:49:00 PM,006XX N LAMON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143581,1903675,2018,03/10/2018 03:46:53 PM,41.891717214,-87.748146223,"(41.891717214, -87.748146223)"
23846,JB171794,03/03/2018 03:13:00 AM,069XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0322,003,6,69,01A,1178360,1859076,2018,06/26/2018 03:52:42 PM,41.768612192,-87.621776071,"(41.768612192, -87.621776071)"
23847,JB173024,03/04/2018 06:19:00 AM,132XX S RIVERDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,false,false,0533,005,9,54,01A,1182082,1817197,2018,03/11/2018 03:54:30 PM,41.653605591,-87.609423772,"(41.653605591, -87.609423772)"
23848,JB174135,03/05/2018 09:30:00 AM,004XX S LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1141799,1897416,2018,03/12/2018 03:50:17 PM,41.874574905,-87.754845736,"(41.874574905, -87.754845736)"
23849,JB176271,03/06/2018 08:11:00 PM,010XX N PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1112,011,27,23,01A,1149534,1906558,2018,03/13/2018 03:52:39 PM,41.899514976,-87.726208426,"(41.899514976, -87.726208426)"
23850,JB139869,03/07/2018 10:26:00 PM,041XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1148847,1900172,2018,03/14/2018 03:54:52 PM,41.882004418,-87.728897024,"(41.882004418, -87.728897024)"
23852,JB178295,03/08/2018 02:04:00 PM,041XX W LELAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1722,017,39,14,01A,1147734,1931171,2018,03/15/2018 03:55:29 PM,41.967090006,-87.732185987,"(41.967090006, -87.732185987)"
23853,JB178580,03/08/2018 06:56:00 PM,008XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1138206,1905064,2018,03/15/2018 03:55:29 PM,41.895627701,-87.767852831,"(41.895627701, -87.767852831)"
23855,JB180925,03/10/2018 04:12:00 PM,095XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2223,022,21,73,01A,1170599,1841703,2018,03/17/2018 03:53:03 PM,41.721110998,-87.650729069,"(41.721110998, -87.650729069)"
23856,JB181077,03/10/2018 06:07:00 PM,033XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE/AUTO REPAIR,false,false,1031,010,22,30,01A,1152238,1882266,2018,03/17/2018 03:53:03 PM,41.832802038,-87.716917256,"(41.832802038, -87.716917256)"
23857,JB181077,03/10/2018 06:07:00 PM,033XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE/AUTO REPAIR,false,false,1031,010,22,30,01A,1152238,1882266,2018,03/17/2018 03:53:03 PM,41.832802038,-87.716917256,"(41.832802038, -87.716917256)"
23858,JB180959,03/11/2018 01:42:00 PM,009XX N RICHMOND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1211,012,26,24,01A,1156550,1906244,2018,03/18/2018 03:50:10 PM,41.898514194,-87.700447092,"(41.898514194, -87.700447092)"
23859,JB184667,03/13/2018 05:46:00 PM,025XX W FITCH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,false,2411,024,50,2,01A,1158111,1947358,2018,03/20/2018 03:52:25 PM,42.011301687,-87.693586328,"(42.011301687, -87.693586328)"
23860,JB188628,03/16/2018 10:06:00 PM,054XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0234,002,5,41,01A,1188187,1869203,2018,03/23/2018 03:55:00 PM,41.796172736,-87.585432838,"(41.796172736, -87.585432838)"
23861,JB188232,03/16/2018 06:39:00 PM,123XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0523,005,34,53,01A,1174213,1823101,2018,04/20/2018 04:05:10 PM,41.669984891,-87.638041775,"(41.669984891, -87.638041775)"
23862,JB188812,03/17/2018 01:39:00 AM,017XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1231,012,2,28,01A,1165100,1898219,2018,03/24/2018 03:57:17 PM,41.8763156,-87.669271624,"(41.8763156, -87.669271624)"
23863,JB189612,03/17/2018 06:24:00 PM,082XX S ELIZABETH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0613,006,21,71,01A,1169426,1850084,2018,03/24/2018 03:57:17 PM,41.744135109,-87.654783514,"(41.744135109, -87.654783514)"
23864,JB189927,03/17/2018 11:15:00 PM,049XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0931,009,16,61,01A,1166511,1871851,2018,03/24/2018 03:57:17 PM,41.80392916,-87.664844437,"(41.80392916, -87.664844437)"
23865,JB190817,03/18/2018 07:13:00 PM,003XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1523,015,28,25,01A,1138978,1901836,2018,03/25/2018 03:56:51 PM,41.886755667,-87.765095923,"(41.886755667, -87.765095923)"
23866,JB190917,03/18/2018 09:25:00 PM,054XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1524,015,37,25,01A,1139812,1907464,2018,03/25/2018 03:56:51 PM,41.902184391,-87.761895561,"(41.902184391, -87.761895561)"
23867,JB193116,03/20/2018 02:35:00 PM,041XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1115,011,28,26,01A,1148736,1898687,2018,03/27/2018 04:01:02 PM,41.877931554,-87.729342994,"(41.877931554, -87.729342994)"
23870,JB194827,03/21/2018 07:38:00 PM,005XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1121,011,27,23,01A,1154947,1903445,2018,03/28/2018 03:58:38 PM,41.890865773,-87.706409952,"(41.890865773, -87.706409952)"
23871,JB194953,03/21/2018 09:32:00 PM,011XX S INDEPENDENCE BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,29,01A,1151426,1894932,2018,03/28/2018 03:58:38 PM,41.867575044,-87.719564481,"(41.867575044, -87.719564481)"
23872,JB195772,03/22/2018 04:29:00 PM,045XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,3,61,01A,1166766,1874613,2018,03/29/2018 03:59:25 PM,41.811502954,-87.66383031,"(41.811502954, -87.66383031)"
23874,JB196683,03/23/2018 11:29:00 AM,001XX E 37TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0212,002,3,35,01A,1177938,1880167,2018,03/30/2018 03:53:14 PM,41.82649745,-87.622683779,"(41.82649745, -87.622683779)"
23873,JB196349,03/23/2018 02:42:00 AM,004XX N STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1831,018,42,8,01A,1176292,1903428,2018,04/09/2018 04:09:01 PM,41.89036442,-87.628021535,"(41.89036442, -87.628021535)"
23875,JB198806,03/25/2018 04:18:00 AM,019XX W 52ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1164146,1870191,2018,04/01/2018 03:48:28 PM,41.799424067,-87.673564853,"(41.799424067, -87.673564853)"
23877,JB204259,03/29/2018 04:30:00 PM,040XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1132,011,24,26,01A,1149613,1897720,2018,04/05/2018 03:52:51 PM,41.875261016,-87.726147954,"(41.875261016, -87.726147954)"
23878,JB204259,03/29/2018 04:42:00 PM,040XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1132,011,24,26,01A,1149613,1897720,2018,04/05/2018 03:52:51 PM,41.875261016,-87.726147954,"(41.875261016, -87.726147954)"
23879,JB207094,04/01/2018 01:34:00 AM,007XX E 92ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,9,44,01A,1182732,1843800,2018,04/08/2018 03:49:21 PM,41.72659283,-87.606223844,"(41.72659283, -87.606223844)"
23880,JB209359,04/03/2018 04:38:00 AM,042XX W HADDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1111,011,37,23,01A,1147832,1907327,2018,04/10/2018 03:52:52 PM,41.901658074,-87.732440134,"(41.901658074, -87.732440134)"
23881,JB210902,04/04/2018 10:16:00 AM,059XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1512,015,29,25,01A,1136593,1900130,2018,04/11/2018 04:05:05 PM,41.882117181,-87.773895253,"(41.882117181, -87.773895253)"
23882,JB212246,04/05/2018 10:36:00 AM,069XX S CLYDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0331,003,5,43,01A,1191408,1859410,2018,05/03/2018 03:49:53 PM,41.769222543,-87.573938576,"(41.769222543, -87.573938576)"
23883,JB213289,04/06/2018 04:32:00 AM,054XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1164613,1868533,2018,04/13/2018 04:05:31 PM,41.794864463,-87.671899025,"(41.794864463, -87.671899025)"
23884,JB213540,04/06/2018 11:40:00 AM,087XX S MARQUETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0423,004,7,46,01A,1195770,1847600,2018,04/13/2018 04:05:31 PM,41.736708219,-87.558339802,"(41.736708219, -87.558339802)"
23886,JB215165,04/07/2018 05:38:00 PM,051XX W HURON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1142090,1904138,2018,04/14/2018 03:51:10 PM,41.893015515,-87.753610572,"(41.893015515, -87.753610572)"
23885,JB214485,04/07/2018 06:55:00 AM,016XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1021,010,24,29,01A,1153974,1891461,2018,08/31/2018 03:56:57 PM,41.85799986,-87.710302774,"(41.85799986, -87.710302774)"
23887,JB217690,04/10/2018 01:34:00 AM,053XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1164922,1869326,2018,04/17/2018 04:02:28 PM,41.797034023,-87.670743508,"(41.797034023, -87.670743508)"
23889,JB220342,04/11/2018 10:23:00 PM,025XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,28,28,01A,1159335,1896279,2018,04/18/2018 03:55:18 PM,41.871112501,-87.690492122,"(41.871112501, -87.690492122)"
23888,JB219084,04/11/2018 01:34:00 AM,031XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1733,017,33,21,01A,1155044,1921114,2018,07/06/2018 03:53:00 PM,41.93934905,-87.70557876,"(41.93934905, -87.70557876)"
23890,JB220614,04/12/2018 08:35:00 AM,043XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,1115,011,28,26,01A,1147559,1899663,2018,04/19/2018 04:04:21 PM,41.880632459,-87.733639652,"(41.880632459, -87.733639652)"
23891,JB221849,04/13/2018 12:12:00 AM,023XX N KEDZIE BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1413,014,26,22,01A,1154646,1915470,2018,04/20/2018 04:08:46 PM,41.923869468,-87.707193016,"(41.923869468, -87.707193016)"
23898,HY370531,04/01/2018 05:04:00 PM,077XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0612,006,17,71,01A,1170656,1853478,2018,04/23/2018 03:50:11 PM,41.753421993,-87.650177933,"(41.753421993, -87.650177933)"
23892,JB224489,04/15/2018 04:12:00 AM,001XX N LAMON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143685,1900716,2018,04/22/2018 03:51:57 PM,41.88359542,-87.747838421,"(41.88359542, -87.747838421)"
23818,JB146880,02/09/2018 10:32:00 PM,081XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0631,006,8,44,01A,1183652,1851146,2018,02/16/2018 03:53:11 PM,41.746729695,-87.602625355,"(41.746729695, -87.602625355)"
23893,JB226384,04/16/2018 05:40:00 PM,014XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0713,007,16,67,01A,1167490,1868133,2018,04/23/2018 03:54:23 PM,41.793705588,-87.661360537,"(41.793705588, -87.661360537)"
23894,JB225450,04/16/2018 04:11:00 AM,036XX W CORTLAND ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,2535,025,26,22,01A,1151589,1912376,2018,04/23/2018 03:54:23 PM,41.915439962,-87.718507201,"(41.915439962, -87.718507201)"
23816,JB146910,02/10/2018 12:16:00 AM,052XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0934,009,16,61,01A,1169544,1869989,2018,05/23/2018 04:00:19 PM,41.798754356,-87.65377487,"(41.798754356, -87.65377487)"
23819,JB147538,02/10/2018 05:34:00 PM,015XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,014,1,24,01A,1160132,1910080,2018,02/17/2018 03:55:23 PM,41.90896722,-87.687184491,"(41.90896722, -87.687184491)"
23820,JB148176,02/11/2018 01:03:00 PM,073XX S BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0835,008,18,66,01A,1162674,1855992,2018,02/18/2018 03:47:38 PM,41.760490977,-87.679359084,"(41.760490977, -87.679359084)"
23821,JB147904,02/11/2018 06:16:00 PM,025XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0825,008,15,66,01A,1160665,1862801,2018,02/18/2018 03:47:38 PM,41.779217525,-87.68653451,"(41.779217525, -87.68653451)"
23822,JB149168,02/12/2018 12:00:00 PM,015XX S KOLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1012,010,24,29,01A,1147636,1892146,2018,02/19/2018 03:55:38 PM,41.860003433,-87.733549773,"(41.860003433, -87.733549773)"
23823,JB150650,02/13/2018 02:12:00 PM,001XX W RANDOLPH ST,0110,HOMICIDE,FIRST DEGREE MURDER,GOVERNMENT BUILDING,true,false,0122,001,42,32,01A,1175414,1901275,2018,02/20/2018 04:02:31 PM,41.884476226,-87.631310613,"(41.884476226, -87.631310613)"
23824,JB153888,02/16/2018 05:20:00 AM,048XX W DIVERSEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2521,025,31,19,01A,1143600,1918180,2018,07/04/2018 03:51:14 PM,41.931520133,-87.747712726,"(41.931520133, -87.747712726)"
23825,JB154878,02/16/2018 11:58:00 PM,102XX S HOXIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0431,004,10,51,01A,1195162,1837519,2018,02/23/2018 03:57:04 PM,41.709060038,-87.560898667,"(41.709060038, -87.560898667)"
23827,JB156127,02/18/2018 01:44:00 AM,015XX W 80TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,1167620,1851684,2018,02/25/2018 03:51:49 PM,41.748564623,-87.661355108,"(41.748564623, -87.661355108)"
23828,JB156223,02/18/2018 06:21:00 AM,077XX S KILBOURN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0834,008,13,70,01A,1147735,1852779,2018,02/25/2018 03:51:49 PM,41.751972552,-87.734193722,"(41.751972552, -87.734193722)"
23895,JB227774,04/17/2018 07:42:00 PM,002XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0634,006,21,44,01A,1176368,1847206,2018,04/24/2018 04:08:45 PM,41.736084484,-87.629433662,"(41.736084484, -87.629433662)"
23826,JB155965,02/17/2018 09:18:00 PM,007XX E 133RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0533,005,9,54,01A,1183515,1817477,2018,02/24/2018 03:54:24 PM,41.654340811,-87.604171861,"(41.654340811, -87.604171861)"
23778,JB120039,01/18/2018 03:45:00 AM,066XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0321,003,20,42,01A,1182361,1861107,2018,04/25/2018 03:54:41 PM,41.774093686,-87.607047693,"(41.774093686, -87.607047693)"
23896,JB228582,04/18/2018 02:51:00 PM,038XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,26,01A,1150825,1896421,2018,04/25/2018 04:03:25 PM,41.8716728,-87.72173192,"(41.8716728, -87.72173192)"
23897,JB230428,04/19/2018 09:45:00 PM,092XX S DAUPHIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,8,44,01A,1183599,1843978,2018,04/26/2018 03:50:46 PM,41.727061142,-87.603042433,"(41.727061142, -87.603042433)"
11265589,JB197488,03/23/2018 08:44:00 PM,024XX S KOSTNER AVE,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,1013,010,22,29,01B,1147442,1887418,2018,05/04/2018 03:51:04 PM,41.847032912,-87.73438296,"(41.847032912, -87.73438296)"
23829,JB157132,02/19/2018 02:10:00 AM,015XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0411,004,5,43,01A,1187951,1855567,2018,02/26/2018 03:59:32 PM,41.758760072,-87.586732383,"(41.758760072, -87.586732383)"
23830,JB157170,02/19/2018 05:09:00 AM,022XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1013,010,22,29,01A,1148744,1888749,2018,06/09/2018 03:47:56 PM,41.850660328,-87.729570246,"(41.850660328, -87.729570246)"
23831,JB156894,02/19/2018 12:35:00 PM,040XX E 134TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0433,004,10,55,01A,1204544,1816604,2018,02/26/2018 03:59:32 PM,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
