ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
23800,JB137001,01/31/2018 11:22:00 PM,047XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,25,01A,1144911,1895611,2018,02/07/2018 03:51:52 PM,41.869563638,-87.743465231,"(41.869563638, -87.743465231)"
23801,JB137001,01/31/2018 11:22:00 PM,047XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,25,01A,1144911,1895611,2018,02/07/2018 03:51:52 PM,41.869563638,-87.743465231,"(41.869563638, -87.743465231)"
23937,JB261522,05/13/2018 03:38:00 AM,079XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0624,006,8,44,01A,1183608,1852595,2018,07/10/2018 03:57:40 PM,41.750706929,-87.602741498,"(41.750706929, -87.602741498)"
24035,JB333078,07/03/2018 05:52:00 AM,000XX E 59TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0232,002,20,40,01A,1177911,1865920,2018,07/10/2018 04:03:21 PM,41.787403018,-87.623214708,"(41.787403018, -87.623214708)"
24036,JB335959,07/05/2018 12:39:00 PM,008XX W EVERGREEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RIVER BANK,false,false,1822,018,32,8,01A,1170175,1909048,2018,07/12/2018 03:56:08 PM,41.905921825,-87.650321536,"(41.905921825, -87.650321536)"
24053,JA568833,05/02/2018 01:59:00 PM,055XX N LINCOLN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,true,false,2011,020,40,4,01A,1158188,1936762,2018,07/14/2018 03:49:06 PM,41.982224277,-87.693594288,"(41.982224277, -87.693594288)"
24037,JB338081,07/06/2018 04:47:00 PM,038XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1150802,1899386,2018,07/13/2018 03:50:04 PM,41.87980954,-87.721738795,"(41.87980954, -87.721738795)"
24038,JB338517,07/06/2018 07:59:00 PM,093XX S LUELLA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,7,48,01A,1192807,1843407,2018,07/13/2018 03:50:04 PM,41.725274943,-87.569331431,"(41.725274943, -87.569331431)"
24046,JB335654,07/07/2018 03:49:00 PM,010XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1112,011,27,23,01A,1151189,1906752,2018,07/14/2018 03:51:39 PM,41.900015031,-87.720124484,"(41.900015031, -87.720124484)"
24039,JB340227,07/08/2018 08:04:00 AM,110XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1178220,1831585,2018,07/15/2018 03:50:07 PM,41.693176605,-87.6231207,"(41.693176605, -87.6231207)"
24040,JB340365,07/08/2018 04:16:00 AM,030XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,011,28,27,01A,1156343,1898537,2018,07/15/2018 03:50:07 PM,41.877369643,-87.701415852,"(41.877369643, -87.701415852)"
24041,JB340723,07/08/2018 12:46:00 PM,055XX W HADDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,015,37,25,01A,1139021,1907115,2018,07/15/2018 03:50:07 PM,41.901241115,-87.764809559,"(41.901241115, -87.764809559)"
24042,JB338913,07/08/2018 12:23:00 PM,002XX W 95TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,21,49,01A,1176151,1841938,2018,07/15/2018 03:50:07 PM,41.721633268,-87.630386283,"(41.721633268, -87.630386283)"
24043,JB344208,07/09/2018 08:16:00 PM,000XX E 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,CTA BUS,false,false,0312,003,20,69,01A,1178252,1863237,2018,07/16/2018 04:10:11 PM,41.780032862,-87.622045795,"(41.780032862, -87.622045795)"
24044,JB344497,07/10/2018 11:10:00 PM,028XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0824,008,16,63,01A,1158484,1866727,2018,07/17/2018 03:53:57 PM,41.79003576,-87.694423383,"(41.79003576, -87.694423383)"
24045,JB344519,07/10/2018 11:26:00 PM,085XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0614,006,18,71,01A,1166165,1848114,2018,07/17/2018 03:53:57 PM,41.738799084,-87.666788086,"(41.738799084, -87.666788086)"
24047,JB345129,07/11/2018 01:12:00 PM,058XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0715,007,15,67,01A,1164360,1865777,2018,07/18/2018 03:56:28 PM,41.787306991,-87.672904413,"(41.787306991, -87.672904413)"
24048,JB345230,07/11/2018 02:36:00 PM,078XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,8,69,01A,1184912,1853262,2018,07/18/2018 03:56:28 PM,41.75250676,-87.597942186,"(41.75250676, -87.597942186)"
24049,JB345261,07/11/2018 03:58:00 PM,057XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1165988,1866736,2018,07/18/2018 03:56:28 PM,41.789904134,-87.66690798,"(41.789904134, -87.66690798)"
24050,JB345912,07/11/2018 11:30:00 PM,088XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2221,022,21,71,01A,1166552,1846136,2018,07/18/2018 03:56:28 PM,41.733362925,-87.665426433,"(41.733362925, -87.665426433)"
24051,JB345932,07/12/2018 12:46:00 AM,001XX E 120TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0532,005,9,53,01A,1179478,1825098,2018,07/19/2018 03:58:29 PM,41.675346776,-87.618711939,"(41.675346776, -87.618711939)"
24052,JB345903,07/12/2018 01:12:00 AM,024XX W JARVIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2411,024,50,2,01A,1158835,1949037,2018,07/19/2018 03:58:29 PM,42.015894034,-87.69087606,"(42.015894034, -87.69087606)"
24054,JB346789,07/12/2018 05:31:00 PM,012XX W 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,1169312,1851067,2018,07/19/2018 03:58:29 PM,41.746835062,-87.655172836,"(41.746835062, -87.655172836)"
24055,JB348808,07/13/2018 11:53:00 PM,014XX E 67TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0332,003,5,43,01A,1187049,1860526,2018,07/20/2018 03:52:22 PM,41.772389445,-87.589881021,"(41.772389445, -87.589881021)"
24056,JB346048,07/12/2018 12:06:00 AM,013XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0713,007,16,67,01A,1168523,1866968,2018,08/31/2018 03:56:57 PM,41.790486472,-87.657606178,"(41.790486472, -87.657606178)"
11273288,JB207703,04/01/2018 04:34:00 PM,038XX S INDIANA AVE,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0212,002,3,35,01B,1178233,1879479,2018,07/20/2018 03:49:58 PM,41.824602821,-87.621622402,"(41.824602821, -87.621622402)"
23804,JB139324,02/02/2018 10:25:00 PM,030XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,false,false,1124,011,28,27,01A,1156343,1898537,2018,02/09/2018 04:07:13 PM,41.877369643,-87.701415852,"(41.877369643, -87.701415852)"
23805,JB139300,02/02/2018 09:51:00 PM,086XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0613,006,21,71,01A,1170825,1847590,2018,02/09/2018 04:07:13 PM,41.737260844,-87.649730029,"(41.737260844, -87.649730029)"
24057,JB349903,07/14/2018 08:04:00 PM,059XX W DIVERSEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2514,025,30,19,01A,1136133,1917995,2018,07/21/2018 03:49:07 PM,41.931149149,-87.775157527,"(41.931149149, -87.775157527)"
24058,JB350108,07/14/2018 11:48:00 PM,048XX W FULTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143898,1901492,2018,07/21/2018 03:49:07 PM,41.885720867,-87.74703679,"(41.885720867, -87.74703679)"
24059,JB350418,07/15/2018 07:45:00 AM,009XX N KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1111,011,37,23,01A,1148545,1905987,2018,07/22/2018 04:00:00 PM,41.89796724,-87.729855801,"(41.89796724, -87.729855801)"
24060,JB350722,07/15/2018 01:14:00 PM,010XX N LEAMINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1531,015,37,25,01A,1141838,1906418,2018,07/22/2018 04:00:00 PM,41.899276772,-87.75447959,"(41.899276772, -87.75447959)"
24061,JB351180,07/15/2018 08:31:00 PM,049XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1143642,1898881,2018,07/22/2018 04:00:00 PM,41.878560762,-87.748042277,"(41.878560762, -87.748042277)"
24062,JB353877,07/17/2018 06:04:00 PM,097XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,8,50,01A,1185921,1840542,2018,07/24/2018 04:15:32 PM,41.717577997,-87.594644745,"(41.717577997, -87.594644745)"
24063,JB354214,07/17/2018 10:21:00 PM,130XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0533,005,9,54,01A,1183714,1818768,2018,09/29/2018 03:54:15 PM,41.657878887,-87.603403725,"(41.657878887, -87.603403725)"
23802,JB137011,01/31/2018 11:26:00 PM,077XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0612,006,17,71,01A,1169662,1853531,2018,07/25/2018 03:53:11 PM,41.753589034,-87.653819041,"(41.753589034, -87.653819041)"
24065,JB353936,07/18/2018 04:58:00 AM,000XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1150400,1899548,2018,07/25/2018 03:55:44 PM,41.880261937,-87.723210667,"(41.880261937, -87.723210667)"
24066,JB354304,07/18/2018 12:17:00 AM,067XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,1164519,1859959,2018,07/25/2018 03:55:44 PM,41.771338282,-87.672485365,"(41.771338282, -87.672485365)"
24067,JB355818,07/19/2018 02:00:00 AM,056XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0225,002,20,40,01A,1178117,1867752,2018,07/26/2018 03:51:12 PM,41.792425533,-87.622403855,"(41.792425533, -87.622403855)"
24068,JB357065,07/19/2018 11:40:00 PM,081XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,21,71,01A,1167754,1850662,2018,07/26/2018 03:51:12 PM,41.745757239,-87.66089335,"(41.745757239, -87.66089335)"
24079,JB215729,04/08/2018 07:53:00 AM,030XX N KNOX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2521,025,31,19,01A,1144832,1919919,2018,07/27/2018 03:53:27 PM,41.936268932,-87.743141292,"(41.936268932, -87.743141292)"
24069,JB357255,07/20/2018 07:20:00 AM,007XX E 42ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0214,002,4,38,01A,1181958,1877315,2018,07/27/2018 03:56:39 PM,41.818579158,-87.608023685,"(41.818579158, -87.608023685)"
24070,JB357390,07/20/2018 09:02:00 AM,061XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0712,007,16,68,01A,1171027,1864141,2018,07/27/2018 03:56:39 PM,41.782674487,-87.648507229,"(41.782674487, -87.648507229)"
24071,JB359746,07/21/2018 11:31:00 PM,002XX W 106TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0512,005,34,49,01A,1176557,1834650,2018,07/28/2018 03:48:35 PM,41.701624878,-87.629117507,"(41.701624878, -87.629117507)"
24072,JB359724,07/21/2018 11:33:00 PM,031XX W FULTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1222,012,27,27,01A,1155497,1901838,2018,07/28/2018 03:48:35 PM,41.886444966,-87.704433324,"(41.886444966, -87.704433324)"
24073,JB359729,07/21/2018 10:21:00 PM,013XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1150924,1893534,2018,07/28/2018 03:48:35 PM,41.863748604,-87.721444,"(41.863748604, -87.721444)"
24080,JB358424,07/21/2018 02:30:00 PM,031XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1411,014,33,21,01A,1154472,1921041,2018,07/28/2018 03:48:35 PM,41.939160207,-87.707682987,"(41.939160207, -87.707682987)"
24075,JB360092,07/22/2018 06:03:00 AM,055XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,3,68,01A,1175549,1868107,2018,07/29/2018 03:54:54 PM,41.793457578,-87.631809658,"(41.793457578, -87.631809658)"
24076,JB360092,07/22/2018 07:55:00 AM,055XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,3,68,01A,1175549,1868107,2018,07/29/2018 03:54:54 PM,41.793457578,-87.631809658,"(41.793457578, -87.631809658)"
24078,JB359724,07/22/2018 08:28:00 PM,031XX W FULTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1222,012,27,27,01A,1155483,1901838,2018,07/29/2018 03:54:54 PM,41.886445247,-87.704484736,"(41.886445247, -87.704484736)"
24074,JB358768,07/23/2018 12:12:00 AM,011XX N CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,1112,011,27,23,01A,1152169,1907245,2018,07/30/2018 03:52:24 PM,41.901348592,-87.71651188,"(41.901348592, -87.71651188)"
24077,JB361048,07/23/2018 12:01:00 AM,003XX E 130TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0533,005,9,54,01A,1180742,1819194,2018,07/30/2018 03:52:24 PM,41.659116447,-87.614265792,"(41.659116447, -87.614265792)"
24081,JB365354,07/25/2018 10:05:00 PM,029XX W FIFTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,011,2,27,01A,1156926,1899592,2018,08/01/2018 03:55:43 PM,41.880252868,-87.69924661,"(41.880252868, -87.69924661)"
24083,JB365133,07/25/2018 06:00:00 PM,019XX S HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1014,010,24,29,01A,1150365,1890163,2018,08/24/2018 04:06:36 PM,41.85450909,-87.723583958,"(41.85450909, -87.723583958)"
24112,JB381079,08/06/2018 12:50:00 AM,130XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0533,005,9,54,01A,1184678,1818786,2018,08/13/2018 03:59:05 PM,41.657905826,-87.599875727,"(41.657905826, -87.599875727)"
24113,JB381534,08/06/2018 11:48:00 AM,091XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,8,44,01A,1183156,1844727,2018,08/13/2018 03:59:05 PM,41.729126787,-87.604641957,"(41.729126787, -87.604641957)"
24114,JB375128,08/06/2018 02:34:00 PM,087XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,false,false,0632,006,6,44,01A,1177810,1847135,2018,08/13/2018 03:59:05 PM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
24115,JB383227,08/07/2018 02:00:00 PM,012XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,1148148,1908129,2018,08/14/2018 04:06:48 PM,41.903852765,-87.731258743,"(41.903852765, -87.731258743)"
24116,JB383719,08/07/2018 07:00:00 PM,001XX E 124TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0532,005,9,53,01A,1179230,1822766,2018,08/14/2018 04:06:48 PM,41.668953053,-87.619690349,"(41.668953053, -87.619690349)"
24082,JB365528,07/26/2018 01:17:00 AM,052XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,3,61,01A,1171196,1870143,2018,08/02/2018 03:53:00 PM,41.799140951,-87.647712137,"(41.799140951, -87.647712137)"
24085,JB366732,07/26/2018 08:58:00 PM,055XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0225,002,3,40,01A,1176926,1868135,2018,08/02/2018 03:53:00 PM,41.793503467,-87.626759506,"(41.793503467, -87.626759506)"
24084,JB366917,07/27/2018 02:00:00 AM,069XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0332,003,5,43,01A,1188977,1859280,2018,08/03/2018 04:16:20 PM,41.768924366,-87.582853494,"(41.768924366, -87.582853494)"
24086,JB367346,07/27/2018 11:42:00 AM,104XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0512,005,9,49,01A,1178421,1835701,2018,08/03/2018 04:16:20 PM,41.704466939,-87.622260387,"(41.704466939, -87.622260387)"
24089,JB368383,07/27/2018 11:58:00 PM,024XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1125,011,2,28,01A,1160055,1899942,2018,08/03/2018 04:16:20 PM,41.881149287,-87.687747582,"(41.881149287, -87.687747582)"
24088,JB368403,07/28/2018 12:29:00 AM,053XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1166249,1869311,2018,08/04/2018 03:58:12 PM,41.79696469,-87.665877661,"(41.79696469, -87.665877661)"
24090,JB368580,07/28/2018 04:53:00 AM,071XX W GRAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2512,025,36,18,01A,1128038,1915268,2018,08/04/2018 03:58:12 PM,41.923806678,-87.804967456,"(41.923806678, -87.804967456)"
24091,JB369679,07/28/2018 11:56:00 PM,003XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1125,011,2,27,01A,1158436,1898241,2018,08/04/2018 03:58:12 PM,41.876514847,-87.693739012,"(41.876514847, -87.693739012)"
24092,JB370655,07/29/2018 07:58:00 PM,106XX S GREEN BAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0432,004,10,52,01A,1200525,1834992,2018,08/05/2018 03:55:07 PM,41.701992038,-87.541344349,"(41.701992038, -87.541344349)"
24093,JB370813,07/29/2018 10:43:00 PM,041XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,1148501,1908338,2018,08/05/2018 03:55:07 PM,41.904419476,-87.729956677,"(41.904419476, -87.729956677)"
24094,JB347307,07/29/2018 06:41:00 PM,082XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0622,006,21,44,01A,1176422,1850328,2018,08/05/2018 03:55:07 PM,41.744650431,-87.629142232,"(41.744650431, -87.629142232)"
24095,JB372197,07/30/2018 10:27:00 PM,047XX S FORRESTVILLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0223,002,3,38,01A,1180724,1873803,2018,08/06/2018 04:01:16 PM,41.808970443,-87.612658422,"(41.808970443, -87.612658422)"
24096,JB372406,07/31/2018 01:10:00 AM,015XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0612,006,21,71,01A,1167432,1852342,2018,08/07/2018 04:02:59 PM,41.750374294,-87.662025195,"(41.750374294, -87.662025195)"
24097,JB361858,07/31/2018 08:40:00 PM,026XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1032,010,22,30,01A,1153126,1886278,2018,08/07/2018 04:02:59 PM,41.843793935,-87.713552786,"(41.843793935, -87.713552786)"
24098,JB373534,08/01/2018 06:20:00 AM,025XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1431,014,35,22,01A,1159933,1916815,2018,08/08/2018 04:16:44 PM,41.927452663,-87.687729271,"(41.927452663, -87.687729271)"
24099,JB376732,08/03/2018 10:43:00 AM,050XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1713,017,33,14,01A,1154800,1933217,2018,08/10/2018 04:09:29 PM,41.972565366,-87.706149985,"(41.972565366, -87.706149985)"
24100,JB377985,08/03/2018 08:16:00 PM,077XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0421,004,7,43,01A,1197240,1854764,2018,08/10/2018 04:09:29 PM,41.756330319,-87.552716204,"(41.756330319, -87.552716204)"
24101,JB378276,08/04/2018 12:55:00 AM,122XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,9,53,01A,1178454,1823989,2018,08/11/2018 04:12:27 PM,41.672326754,-87.622493441,"(41.672326754, -87.622493441)"
24102,JB378291,08/04/2018 01:44:00 AM,017XX N MASON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2531,025,29,25,01A,1136481,1910910,2018,08/11/2018 04:12:27 PM,41.911700871,-87.774048479,"(41.911700871, -87.774048479)"
24103,JB378798,08/04/2018 12:47:00 PM,068XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,17,67,01A,1165529,1859299,2018,08/11/2018 04:12:27 PM,41.769505798,-87.668801739,"(41.769505798, -87.668801739)"
24104,JB379763,08/05/2018 01:54:00 AM,048XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0931,009,20,61,01A,1164172,1872502,2018,08/12/2018 03:59:11 PM,41.805765182,-87.673404434,"(41.805765182, -87.673404434)"
24105,JB379840,08/05/2018 03:21:00 AM,013XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1152254,1893538,2018,08/12/2018 03:59:11 PM,41.863733464,-87.716561504,"(41.863733464, -87.716561504)"
24106,JB379894,08/05/2018 04:38:00 AM,016XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2533,025,37,25,01A,1142308,1910296,2018,08/12/2018 03:59:11 PM,41.909909727,-87.752656847,"(41.909909727, -87.752656847)"
24107,JB379967,08/05/2018 07:12:00 AM,000XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1142384,1899743,2018,08/12/2018 03:59:11 PM,41.880949646,-87.752640036,"(41.880949646, -87.752640036)"
24108,JB379875,08/05/2018 08:02:00 AM,011XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,29,01A,1150554,1894839,2018,08/12/2018 03:59:11 PM,41.867336905,-87.722768188,"(41.867336905, -87.722768188)"
24109,JB380599,08/05/2018 05:00:00 PM,075XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,68,01A,1172940,1854867,2018,08/12/2018 03:59:11 PM,41.757183511,-87.641767016,"(41.757183511, -87.641767016)"
