ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24111,JB380921,08/05/2018 09:25:00 PM,015XX W 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0612,006,17,71,01A,1167323,1853003,2018,08/12/2018 03:59:11 PM,41.752190503,-87.662405734,"(41.752190503, -87.662405734)"
24110,JB380835,08/05/2018 08:26:00 PM,027XX S DEARBORN ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,false,false,0133,001,3,35,01A,1176315,1886573,2018,09/25/2018 04:08:11 PM,41.844112707,-87.628445336,"(41.844112707, -87.628445336)"
24117,JB384095,08/08/2018 03:00:00 AM,052XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0935,009,3,37,01A,1175489,1870317,2018,08/15/2018 04:09:09 PM,41.799523382,-87.631963552,"(41.799523382, -87.631963552)"
24118,JB384159,08/08/2018 04:05:00 AM,045XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,28,26,01A,1146180,1901682,2018,08/15/2018 04:09:09 PM,41.88619916,-87.738651896,"(41.88619916, -87.738651896)"
24119,JB384159,08/08/2018 04:21:00 AM,045XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,28,26,01A,1146180,1901682,2018,08/15/2018 04:09:09 PM,41.88619916,-87.738651896,"(41.88619916, -87.738651896)"
24120,JB385424,08/08/2018 10:28:00 PM,105XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2233,022,34,73,01A,1172180,1835001,2018,08/15/2018 04:09:09 PM,41.702685172,-87.645134401,"(41.702685172, -87.645134401)"
24121,JB385617,08/09/2018 04:30:00 AM,097XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0511,005,21,49,01A,1175672,1840435,2018,08/16/2018 04:02:38 PM,41.71751955,-87.632185603,"(41.71751955, -87.632185603)"
24123,JB386778,08/09/2018 09:25:00 PM,035XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0212,002,4,36,01A,1181368,1881512,2018,08/16/2018 04:02:38 PM,41.830109681,-87.610058377,"(41.830109681, -87.610058377)"
24124,JB384129,08/09/2018 09:22:00 PM,073XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0732,007,17,68,01A,1172901,1856270,2018,08/16/2018 04:02:38 PM,41.761034377,-87.641868616,"(41.761034377, -87.641868616)"
24125,JB387780,08/10/2018 07:06:00 PM,078XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,0421,004,7,43,01A,1194549,1853483,2018,08/17/2018 04:03:37 PM,41.752881737,-87.56262002,"(41.752881737, -87.56262002)"
24126,JB387090,08/10/2018 08:50:00 AM,029XX W PERSHING RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0921,009,14,58,01A,1157346,1878627,2018,08/17/2018 04:03:37 PM,41.822714066,-87.698273727,"(41.822714066, -87.698273727)"
24127,JB392211,08/13/2018 07:43:00 PM,038XX W ARGYLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1712,017,39,14,01A,1150003,1932951,2018,08/20/2018 04:02:23 PM,41.971930457,-87.723796532,"(41.971930457, -87.723796532)"
24128,JB393760,08/14/2018 09:32:00 PM,064XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0725,007,15,67,01A,1165775,1861999,2018,08/21/2018 04:05:53 PM,41.776909735,-87.667823427,"(41.776909735, -87.667823427)"
24122,JB259000,05/11/2018 12:01:00 AM,060XX S MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0825,008,15,66,01A,1160409,1864488,2018,08/22/2018 04:12:57 PM,41.783852167,-87.687426581,"(41.783852167, -87.687426581)"
24129,JB394690,08/15/2018 03:00:00 PM,102XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2232,022,9,73,01A,1175317,1836842,2018,08/22/2018 04:19:05 PM,41.707667777,-87.633592761,"(41.707667777, -87.633592761)"
24130,JB396052,08/16/2018 02:32:00 PM,002XX W 104TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0512,005,34,49,01A,1176386,1835643,2018,08/23/2018 04:00:50 PM,41.704353647,-87.629713945,"(41.704353647, -87.629713945)"
24131,JB396607,08/16/2018 09:20:00 PM,001XX N CENTRAL PARK DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1122,011,28,27,01A,1152428,1900773,2018,08/23/2018 04:00:50 PM,41.883583662,-87.715731653,"(41.883583662, -87.715731653)"
24132,JB397478,08/17/2018 04:04:00 PM,070XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,17,68,01A,1171188,1858246,2018,08/24/2018 04:12:03 PM,41.766494381,-87.648089167,"(41.766494381, -87.648089167)"
24133,JB397658,08/18/2018 03:10:00 PM,047XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1131,011,24,25,01A,1144900,1896933,2018,08/25/2018 03:59:23 PM,41.873191577,-87.743472264,"(41.873191577, -87.743472264)"
24134,JB399193,08/18/2018 08:38:00 PM,023XX W 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0832,008,18,66,01A,1162102,1856866,2018,08/25/2018 03:59:23 PM,41.762901273,-87.681431219,"(41.762901273, -87.681431219)"
24135,JB399767,08/19/2018 08:21:00 AM,046XX N CLIFTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,46,3,01A,1167677,1930921,2018,08/26/2018 04:00:33 PM,41.965996614,-87.65886542,"(41.965996614, -87.65886542)"
24136,JB400414,08/19/2018 06:38:00 PM,073XX S CLAREMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0835,008,18,66,01A,1162009,1855889,2018,08/26/2018 04:00:33 PM,41.760222177,-87.681799203,"(41.760222177, -87.681799203)"
24137,JB400219,08/19/2018 06:40:00 PM,040XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0213,002,3,38,01A,1179100,1878253,2018,08/26/2018 04:00:33 PM,41.821218828,-87.618479096,"(41.821218828, -87.618479096)"
24138,JB400734,08/20/2018 02:10:00 AM,130XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,false,false,0533,005,9,54,01A,1182011,1819017,2018,08/27/2018 04:18:54 PM,41.658601587,-87.609627647,"(41.658601587, -87.609627647)"
24139,JB400734,08/20/2018 02:17:00 AM,130XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,WOODED AREA,false,false,0533,005,9,54,01A,1182011,1819017,2018,08/27/2018 04:18:54 PM,41.658601587,-87.609627647,"(41.658601587, -87.609627647)"
24140,JB404218,08/22/2018 04:41:00 PM,017XX W 85TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,18,71,01A,1166301,1848331,2018,08/29/2018 04:05:03 PM,41.739391672,-87.666283645,"(41.739391672, -87.666283645)"
24141,JB404886,08/23/2018 12:25:00 AM,012XX E MIDWAY PLAISANCE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0235,002,5,41,01A,1185346,1865923,2018,08/30/2018 04:04:47 PM,41.787239506,-87.595953997,"(41.787239506, -87.595953997)"
24142,JB405764,08/23/2018 05:40:00 PM,031XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,1134,011,24,27,01A,1155637,1895870,2018,08/30/2018 04:04:47 PM,41.870065355,-87.70407989,"(41.870065355, -87.70407989)"
24143,JB406208,08/24/2018 12:35:00 AM,062XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0712,007,16,68,01A,1170384,1863416,2018,08/31/2018 04:01:52 PM,41.780699031,-87.650885751,"(41.780699031, -87.650885751)"
24144,JB407332,08/24/2018 09:00:00 PM,015XX N TALMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,014,26,24,01A,1158469,1910092,2018,08/31/2018 04:01:52 PM,41.909034363,-87.693293261,"(41.909034363, -87.693293261)"
24145,JB407497,08/24/2018 11:55:00 PM,045XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0924,009,3,61,01A,1165769,1874578,2018,08/31/2018 04:01:52 PM,41.811428166,-87.66748825,"(41.811428166, -87.66748825)"
24146,JB386368,08/24/2018 02:19:00 PM,025XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,2521,025,31,19,01A,1141285,1916581,2018,09/13/2018 03:56:52 PM,41.927175388,-87.756259616,"(41.927175388, -87.756259616)"
24147,JB407292,08/25/2018 12:00:00 PM,005XX E 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0221,002,3,38,01A,1180604,1873972,2018,09/01/2018 04:13:03 PM,41.809436954,-87.613093359,"(41.809436954, -87.613093359)"
24148,JB410608,08/27/2018 10:17:00 AM,062XX N RICHMOND ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,2413,024,50,2,01A,1155548,1941266,2018,09/03/2018 04:08:41 PM,41.994637164,-87.703181681,"(41.994637164, -87.703181681)"
24149,JB410608,08/27/2018 10:17:00 AM,062XX N RICHMOND ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,2413,024,50,2,01A,1155548,1941266,2018,09/03/2018 04:08:41 PM,41.994637164,-87.703181681,"(41.994637164, -87.703181681)"
24150,JB413132,08/29/2018 12:07:00 AM,074XX S YATES BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0334,003,7,43,01A,1193493,1856195,2018,09/05/2018 04:01:50 PM,41.760349572,-87.566401164,"(41.760349572, -87.566401164)"
24151,JB414674,08/30/2018 08:46:00 AM,004XX W 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,69,01A,1174530,1855197,2018,09/06/2018 04:21:26 PM,41.758053849,-87.635930129,"(41.758053849, -87.635930129)"
24152,JB414875,08/30/2018 11:24:00 AM,040XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0213,002,3,38,01A,1179096,1878376,2018,09/06/2018 04:21:26 PM,41.821556441,-87.618490016,"(41.821556441, -87.618490016)"
24161,JB385534,08/19/2018 05:58:00 PM,060XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0714,007,15,67,01A,1165717,1864549,2018,09/07/2018 03:55:39 PM,41.783908493,-87.667963719,"(41.783908493, -87.667963719)"
24153,JB416113,08/31/2018 09:28:00 AM,044XX W WEST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1113,011,28,26,01A,1146886,1900608,2018,09/07/2018 04:00:05 PM,41.883238526,-87.736086724,"(41.883238526, -87.736086724)"
24154,JB416551,08/31/2018 03:00:00 PM,008XX E 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0321,003,20,42,01A,1182815,1862092,2018,09/07/2018 04:00:05 PM,41.776786085,-87.605352868,"(41.776786085, -87.605352868)"
24155,JB417472,09/01/2018 04:30:00 AM,051XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1142130,1900978,2018,09/08/2018 04:01:32 PM,41.884343351,-87.753542081,"(41.884343351, -87.753542081)"
24156,JB417492,09/01/2018 04:35:00 AM,007XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1524,015,37,25,01A,1138891,1904389,2018,09/08/2018 04:01:32 PM,41.893763001,-87.765353356,"(41.893763001, -87.765353356)"
24157,JB417774,09/01/2018 11:49:00 AM,007XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1135,011,2,28,01A,1159838,1896861,2018,09/08/2018 04:01:32 PM,41.872699213,-87.688629374,"(41.872699213, -87.688629374)"
24158,JB418797,09/02/2018 12:50:00 PM,009XX W 129TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,34,53,01A,1172573,1818884,2018,09/09/2018 03:57:45 PM,41.658448879,-87.644167401,"(41.658448879, -87.644167401)"
24159,JB419647,09/02/2018 09:02:00 PM,075XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2424,024,49,1,01A,1162898,1949977,2018,09/09/2018 03:57:45 PM,42.018388759,-87.675898955,"(42.018388759, -87.675898955)"
24160,JB418816,09/02/2018 09:30:00 PM,014XX E 77TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0411,004,5,43,01A,1187351,1854227,2018,09/09/2018 03:57:45 PM,41.755097256,-87.588973804,"(41.755097256, -87.588973804)"
24162,JB419467,09/04/2018 05:46:00 PM,001XX N JEFFERSON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0121,001,42,28,01A,1172313,1900889,2018,09/11/2018 04:02:09 PM,41.883486065,-87.642709199,"(41.883486065, -87.642709199)"
24163,JB421002,09/04/2018 09:07:00 AM,072XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1189962,1857296,2018,09/11/2018 04:02:09 PM,41.763456466,-87.579306774,"(41.763456466, -87.579306774)"
24164,JB422343,09/04/2018 07:50:00 PM,070XX S CRANDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,003,5,43,01A,1192540,1858765,2018,09/11/2018 04:02:09 PM,41.767425113,-87.56981026,"(41.767425113, -87.56981026)"
24165,JB423805,09/05/2018 08:16:00 PM,086XX S EUCLID AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0412,004,8,45,01A,1190686,1848003,2018,09/12/2018 04:05:26 PM,41.737938208,-87.57695264,"(41.737938208, -87.57695264)"
24169,JB420552,09/06/2018 07:15:00 PM,037XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1122,011,28,27,01A,1151370,1898425,2018,09/13/2018 04:02:18 PM,41.877161325,-87.719678391,"(41.877161325, -87.719678391)"
24173,HW249839,06/08/2018 11:19:00 AM,063XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0823,008,15,66,01A,1156808,1862428,2018,09/14/2018 03:53:41 PM,41.778272698,-87.700684836,"(41.778272698, -87.700684836)"
24166,JB426365,09/07/2018 05:53:00 PM,051XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0231,002,3,40,01A,1179363,1871067,2018,09/14/2018 03:58:39 PM,41.80149383,-87.617733802,"(41.80149383, -87.617733802)"
24168,JB377572,09/03/2018 01:36:00 PM,076XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0421,004,7,43,01A,1194519,1854810,2018,09/15/2018 03:55:51 PM,41.756523865,-87.562686396,"(41.756523865, -87.562686396)"
24167,JB426806,09/08/2018 12:53:00 AM,005XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1823,018,27,8,01A,1172284,1908265,2018,09/15/2018 04:00:37 PM,41.903726889,-87.64259764,"(41.903726889, -87.64259764)"
24170,JB429040,09/09/2018 10:30:00 PM,019XX E 74TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0333,003,8,43,01A,1190271,1856285,2018,09/16/2018 04:05:04 PM,41.760674759,-87.578206773,"(41.760674759, -87.578206773)"
24171,JB430382,09/10/2018 09:09:00 PM,054XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0934,009,16,61,01A,1169905,1868800,2018,09/17/2018 04:03:31 PM,41.795483769,-87.652485542,"(41.795483769, -87.652485542)"
24172,JB426234,09/10/2018 04:30:00 PM,051XX W THOMAS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1142014,1906842,2018,09/17/2018 04:03:31 PM,41.900437017,-87.753822617,"(41.900437017, -87.753822617)"
24176,JB434375,09/13/2018 09:58:00 PM,095XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0511,005,8,50,01A,1185875,1841926,2018,09/20/2018 04:03:40 PM,41.721376934,-87.594769737,"(41.721376934, -87.594769737)"
24174,JB432708,09/12/2018 05:46:00 PM,053XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1165920,1869202,2018,09/19/2018 04:28:56 PM,41.796672584,-87.667087242,"(41.796672584, -87.667087242)"
24175,JB429066,09/12/2018 06:25:00 PM,001XX W 119TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0522,005,9,53,01A,1177566,1826046,2018,09/19/2018 04:28:56 PM,41.677991535,-87.625681696,"(41.677991535, -87.625681696)"
24177,JB434970,09/14/2018 12:10:00 PM,034XX W WALNUT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1153378,1901461,2018,09/21/2018 04:12:37 PM,41.885452791,-87.712224871,"(41.885452791, -87.712224871)"
24178,JB435335,09/14/2018 04:37:00 PM,022XX S KOLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1013,010,22,29,01A,1148001,1888689,2018,09/21/2018 04:12:37 PM,41.850509983,-87.732298769,"(41.850509983, -87.732298769)"
24179,JB435335,09/14/2018 04:59:00 PM,022XX S KOLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1013,010,22,29,01A,1148001,1888689,2018,09/21/2018 04:12:37 PM,41.850509983,-87.732298769,"(41.850509983, -87.732298769)"
24182,JB400617,09/14/2018 11:37:00 PM,052XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1622,016,45,11,01A,1137411,1934653,2018,09/21/2018 04:12:37 PM,41.9768374,-87.770058701,"(41.9768374, -87.770058701)"
24180,JB437077,09/15/2018 09:13:00 PM,054XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,16,61,01A,1169575,1868809,2018,09/22/2018 04:01:14 PM,41.795515631,-87.6536954,"(41.795515631, -87.6536954)"
24189,HS260050,09/07/2018 04:40:00 PM,048XX W HIRSCH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2533,025,37,25,01A,1143815,1908873,2018,09/23/2018 03:56:26 PM,41.905976731,-87.747156404,"(41.905976731, -87.747156404)"
24181,JB437477,09/16/2018 05:11:00 AM,046XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0821,008,14,58,01A,1155820,1873598,2018,09/23/2018 04:00:24 PM,41.808944648,-87.70400715,"(41.808944648, -87.70400715)"
24183,JB439939,09/17/2018 10:28:00 PM,078XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,17,71,01A,1167477,1852706,2018,09/24/2018 04:05:29 PM,41.751372197,-87.661849885,"(41.751372197, -87.661849885)"
23766,JB107582,01/07/2018 01:35:00 PM,004XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1141626,1902426,2018,09/25/2018 04:08:11 PM,41.88832617,-87.755357043,"(41.88832617, -87.755357043)"
24184,JB440025,09/18/2018 12:36:00 AM,057XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1164340,1866501,2018,09/25/2018 04:14:11 PM,41.78929416,-87.672957355,"(41.78929416, -87.672957355)"
24185,JB440918,09/18/2018 10:13:00 PM,097XX S CHARLES ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2213,022,19,72,01A,1167298,1840354,2018,09/25/2018 04:14:11 PM,41.717480322,-87.662858447,"(41.717480322, -87.662858447)"
24186,JB441125,09/18/2018 07:34:00 PM,041XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0924,009,12,61,01A,1166371,1877162,2018,09/25/2018 04:14:11 PM,41.818506126,-87.665206456,"(41.818506126, -87.665206456)"
24188,JB444243,09/20/2018 11:04:00 PM,020XX E 67TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,003,5,42,01A,1190948,1860951,2018,09/27/2018 04:01:02 PM,41.773462299,-87.575574924,"(41.773462299, -87.575574924)"
24190,JB446939,09/22/2018 11:07:00 PM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,2,28,01A,1167712,1893852,2018,09/29/2018 03:59:11 PM,41.864276345,-87.659807086,"(41.864276345, -87.659807086)"
24191,JB447573,09/23/2018 02:11:00 PM,102XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1179722,1837139,2018,09/30/2018 03:57:53 PM,41.708383427,-87.617452582,"(41.708383427, -87.617452582)"
11228553,JB148804,02/12/2018 05:34:00 AM,038XX S CALIFORNIA AVE,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0911,009,12,58,01B,1158332,1879102,2018,10/02/2018 04:00:12 PM,41.823997468,-87.694643524,"(41.823997468, -87.694643524)"
24192,JB448672,09/24/2018 12:12:00 PM,105XX S WALDEN PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2212,022,19,72,01A,1165489,1834841,2018,10/01/2018 04:14:25 PM,41.70239022,-87.66963972,"(41.70239022, -87.66963972)"
24193,JB449139,09/24/2018 05:08:00 PM,077XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,71,01A,1171314,1853611,2018,10/01/2018 04:14:25 PM,41.7537726,-87.647762725,"(41.7537726, -87.647762725)"
24194,JB449465,09/24/2018 10:57:00 PM,084XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0613,006,21,71,01A,1171117,1848938,2018,10/01/2018 04:14:25 PM,41.740953572,-87.648620933,"(41.740953572, -87.648620933)"
24196,JB449681,09/25/2018 01:48:00 AM,006XX E 76TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,69,01A,1181968,1854765,2018,10/02/2018 04:05:11 PM,41.756699697,-87.608684202,"(41.756699697, -87.608684202)"
24197,JB449958,09/25/2018 11:48:00 AM,013XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1152253,1893580,2018,10/02/2018 04:05:11 PM,41.863848737,-87.716564068,"(41.863848737, -87.716564068)"
24198,JB450253,09/25/2018 12:56:00 PM,024XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1194028,1855712,2018,10/02/2018 04:05:11 PM,41.759011078,-87.564456236,"(41.759011078, -87.564456236)"
24199,JB451828,09/26/2018 05:03:00 PM,034XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0211,009,11,35,01A,1175763,1881773,2018,10/03/2018 04:08:17 PM,41.83095354,-87.630615169,"(41.83095354, -87.630615169)"
24200,JB451828,09/26/2018 05:58:00 PM,034XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0211,009,11,35,01A,1175763,1881773,2018,10/03/2018 04:08:17 PM,41.83095354,-87.630615169,"(41.83095354, -87.630615169)"
